datetime,time,cpu temperature,humidity,pressure,temperature (humidity),temperature (pressure),orientation radians pitch,orientation radians yaw,orientation radians roll,orientation degrees pitch,orientation degrees yaw,orientation degrees roll,compass raw x,compass raw y,compass raw z,gyroscope raw x,gyroscope raw y,gyroscope raw z,accelerometer raw x,accelerometer raw y,accelerometer raw z,joystick up,joystick down,joystick right,joystick left,joystick button
2016-03-28 12:38:36.217030,1459168716.217117,47.615,33.13203811645508,994.15234375,34.10457229614258,33.90416717529297,-0.00016704632434993982,3.0705502033233643,0.026707440614700317,359.98826288353536,175.92836532017165,1.530843468485788,-28.23155975341797,-1.4655966758728027,20.421350479125977,-0.002564959228038788,9.854882955551147e-05,0.0004930997965857387,0.0016971214208751917,0.02476484328508377,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:37.182711,1459168717.182769,48.154,31.042400360107422,994.15771484375,34.10457229614258,33.90416717529297,-0.0005065415753051639,3.0628585815429688,0.026269488036632538,359.9683767777617,175.4884874772445,1.506555529240634,-27.819814682006836,-1.727677822113037,19.508251190185547,0.0007921978831291199,9.672343730926514e-05,-0.0010278112022206187,0.001212229602970183,0.02622159756720066,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:38.166251,1459168718.166287,48.692,31.779510498046875,994.142822265625,34.200225830078125,33.90208435058594,-0.0004608615126926452,3.0613949298858643,0.0262125376611948,359.9722044234432,175.40748143368813,1.5002825340965062,-27.88222885131836,-1.4864249229431152,19.408123016357422,0.0026215463876724243,0.0016194134950637817,0.00019228190649300814,0.0021820133551955223,0.025736013427376747,1.0001319646835327,0,0,0,0,0
2016-03-28 12:38:39.166636,1459168719.16667,49.23,31.988126754760742,994.136962890625,34.10457229614258,33.897918701171875,-0.0008117671823129058,3.0664682388305664,0.026155024766921997,359.9553914642365,175.6979010771971,1.4981680569398583,-27.799175262451172,-1.5665922164916992,20.389280319213867,0.0010905936360359192,0.0022268146276474,-0.00041999720269814134,0.002424459205940366,0.025736013427376747,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:40.171548,1459168720.171592,48.692,31.61261749267578,994.139404296875,34.12370300292969,33.900001525878906,-0.0013027541572228074,3.0732667446136475,0.02590250037610531,359.9223429369319,176.09317778484407,1.4847119439446985,-27.809080123901367,-1.4114947319030762,19.960294723510742,-0.0010491013526916504,0.001614503562450409,-0.00012332387268543243,0.0016971214208751917,0.025250427424907684,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:41.173186,1459168721.173227,49.768,31.37618637084961,994.126708984375,34.12370300292969,33.889583587646484,-0.0017912548501044512,3.073371171951294,0.025627784430980682,359.89825340000795,176.11041718230916,1.4633050638688208,-28.27301597595215,-1.1951298713684082,19.964746475219727,0.0029212310910224915,-0.0005222409963607788,-0.00041738414438441396,0.0016971214208751917,0.025978805497288704,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:42.169538,1459168722.169595,48.692,31.268402099609375,994.13134765625,34.2193603515625,33.89583206176758,-0.001642115879803896,3.0752944946289062,0.02570067159831524,359.9069453426652,176.2057802835009,1.4705201982315872,-28.09342384338379,-1.369659662246704,19.41939353942871,-0.0007464662194252014,0.0016144514083862305,0.0008032028563320637,0.0007273377268575132,0.02355087921023369,0.9996444582939148,0,0,0,0,0
2016-03-28 12:38:43.209429,1459168723.209499,48.692,33.01729965209961,994.18017578125,34.06631088256836,33.89374923706055,-0.0013939790660515428,3.075362205505371,0.0260904673486948,359.92267758952084,176.18317235734816,1.4919638972959597,-28.40521240234375,-1.7978166341781616,19.569597244262695,-0.0019708573818206787,0.001307569444179535,0.0017110375920310616,0.0014546754537150264,0.02476484328508377,0.9996444582939148,0,0,0,0,0
2016-03-28 12:38:44.169187,1459168724.169275,47.615,32.00551223754883,994.171142578125,34.08544158935547,33.889583587646484,-0.0008792008156888187,3.067697763442993,0.026240279898047447,359.94806292472117,175.78254078139187,1.5049234341941184,-28.153730392456055,-1.4143723249435425,20.288068771362305,-0.00014125555753707886,-0.0026650726795196533,-0.00010983878746628761,0.001939567388035357,0.025250427424907684,1.0001319646835327,0,0,0,0,0
2016-03-28 12:38:45.175705,1459168725.17576,48.154,31.20233917236328,994.144775390625,34.08544158935547,33.88750076293945,-0.000882867316249758,3.0676960945129395,0.026404505595564842,359.94990188645414,175.7625146667454,1.5116572536638104,-27.971012115478516,-1.7873263359069824,19.47423553466797,0.0007725507020950317,0.003136076033115387,0.00019398704171180725,0.0009697836940176785,0.02549321949481964,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:46.241589,1459168726.24166,47.615,31.459632873535156,994.142822265625,34.181095123291016,33.883331298828125,-0.0006206023972481489,3.0695512294769287,0.02637476474046707,359.9586362576595,175.87212554254577,1.5069679019117737,-28.434471130371094,-1.7131427526474,19.733299255371094,0.0019920095801353455,0.0016066879034042358,0.0011155862594023347,0.0007273377268575132,0.02622159756720066,0.9996444582939148,0,0,0,0,0
2016-03-28 12:38:47.166173,1459168727.166227,47.615,32.36711120605469,994.162841796875,34.200225830078125,33.88750076293945,-0.0009379499242641032,3.071286916732788,0.026389362290501595,359.9467668362952,175.98151785229268,1.509247264103854,-28.426042556762695,-1.3474966287612915,19.667490005493164,0.0007677227258682251,0.0016054809093475342,0.00019831897225230932,0.0016971214208751917,0.025250427424907684,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:48.175172,1459168728.175229,47.615,31.703018188476562,994.135498046875,34.181095123291016,33.881248474121094,-0.0009106089128181338,3.0707597732543945,0.026463599875569344,359.94850201783936,175.93829641522484,1.5144800427817298,-27.99660301208496,-1.6077550649642944,20.06778335571289,0.0004588961601257324,0.0006874352693557739,0.001425972324796021,0.0029093509074300528,0.026464389637112617,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:49.175216,1459168729.17527,48.154,30.34006118774414,994.1513671875,34.161964416503906,33.89374923706055,-0.0006054926197975874,3.0693860054016113,0.02618524245917797,359.9650614446262,175.86500848543062,1.5001573495356246,-28.011140823364258,-1.505070686340332,20.3947811126709,0.0035107210278511047,-0.0008418485522270203,0.0008266029180958867,0.0026669050566852093,0.024522049352526665,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:50.179339,1459168730.179395,47.615,33.69877624511719,994.13818359375,34.10457229614258,33.89374923706055,-0.0009432713850401342,3.0699849128723145,0.026161542162299156,359.9446369745376,175.8928210157309,1.4983173606062468,-28.142183303833008,-1.5957883596420288,19.858562469482422,0.0007597953081130981,-0.0008430331945419312,0.00022697902750223875,0.002424459205940366,0.025007635354995728,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:51.174191,1459168731.174243,47.615,32.57920455932617,994.139404296875,34.25762176513672,33.897918701171875,-0.001194638665765524,3.0711803436279297,0.026278914883732796,359.93038674532977,175.97471498387935,1.5052343145230598,-28.220720291137695,-1.157988429069519,20.789676666259766,0.00014559924602508545,-0.00023401528596878052,-7.273256778717041e-05,0.001939567388035357,0.02476484328508377,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:52.209837,1459168732.209906,47.615,31.6160945892334,994.152099609375,34.1428337097168,33.89374923706055,-0.0007842751801945269,3.0732669830322266,0.025929130613803864,359.95326759223474,176.11342246554398,1.484277159715345,-28.193931579589844,-1.0841482877731323,20.52216911315918,0.0010616332292556763,0.0019046366214752197,-0.0009967666119337082,0.0009697836940176785,0.025007635354995728,0.9996444582939148,0,0,0,0,0
